prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
During the layover, the airport hotel hosted a pop-up seminar on performance and profit. The coach marketed his coaching package with sports slogans, and most people in the room nodded as if the entire message were obvious. A lawyer reminded himself to question the claims, while a doctor introduced herself and explained how stress shows up physically. At the end, a pastor spoke with a participant who admitted to constant anxious thoughts. The departures hall filled again, and the whole place returned to the rhythm of rolling bags.",71.977005,4.2763467,59,8.987497,0,2.7161772,5436.072,70.59058,0.0,64513,655,0.010152993,6.4846354,4.8047943,2001.3685,0.023036029189825058,0.0
"Context:
In the old theater downtown, the velvet seats and brass fixtures gave the launch a classic mood from the start. A journalist called out a politician’s name, and another guest answered by pointing to the sponsor’s latest product on a nearby stand. The developer team checked a tool console, executed a quick run, and then coordinated with marketing on the timing of the next announcement. Staff counted how many visitors paused at each installation and adjusted the path with small signs. The whole scene stitched together names, places, brand cues, and observation.",93.01697,4.532782,60,11.375,0,2.716462,4555.1274,69.59034,0.0,68850,679,0.009862019,6.5206213,4.8876452,1676.8605,0.002198453526943922,0.0
"Context:
She read an article with an embedded clip, then joined a call where someone discussed a startup and a pricing model for new software. When the call ended, an official message arrived requesting documentation and setting a deadline for a compliance review. At check-in, the receptionist offered a breakfast voucher and pointed out a pool that stayed open late. Before heading to the room, she bought a dress and earrings for the gala and asked a translator to review the invitation text.",45.189064,3.8108552,61,9.0,0,2.4063885,5930.2603,64.92009,0.0,59019,678,0.011487826,6.5191474,4.739936,2464.3818,0.09964494407176971,0.0
"Context:
At the hotel attached to the arena, the restaurant stayed busy even after midnight, and the Whirlpool dishwasher struggled to keep up because the drain was clogged. Maintenance cleaned the hose and the tub finally emptied. I slipped into the business nook to fax documents for an adjudication dispute and then took a VoIP call about kidney function and bladder symptoms. In the lounge, a fantasy fan group tossed out names from fictional worlds, real politics, and academic departments while kitchen timers kept time.",135.6313,4.9099402,62,11.84375,0,2.8683865,3781.6152,61.227585,0.0,59740,744,0.012453967,6.612041,5.198331,1318.3772,0.0641677975654602,0.0
"Context:
His qualifications were described as prior and earlier, like a record of what had already worked. The next section resembled an online listing, offered a discount, and ended as soon as the closing line landed. A titled note followed, gave brief context, and ended right after confirming the important detail. After that, the output showed [] repeating until one final marker ended it. Everything ended with the quiet of a completed file.",167.22392,5.1193337,63,10.8125,0,2.695065,5801.342,72.462685,0.0,53452,642,0.012010776,6.464588,4.529356,2152.5796,0.09017452597618103,0.0
"Context:
I thought the dishwasher soap was the issue until I saw standing water after every cycle. The Whirlpool unit had a faint smell that hinted at something trapped in the system. I removed the lower rack, popped the cover near the sump, and found a bit of broken glass. After reassembling it, the wash sounded smoother and the water drained fast.",37.456524,3.6231809,64,7.615624,1,2.2703304,3523.7778,54.30743,0.0,44922,695,0.015471261,6.543912,4.6844554,1552.0991,0.9771578311920166,1.0
"Context:
The recipe app ran a routine that started the kettle, timed the dishwasher cycle, and reminded me to check the fridge. I joked that it felt like casting spells, because every beep came like a summoned response. While the microwave hummed, I watched a fantasy series where characters recited incantations to open doors. When the Whirlpool finally clicked off, it felt like the end of a scene.",46.125664,3.8313696,65,9.337502,1,2.6915066,5930.2603,62.247723,0.0,51091,709,0.0138772,6.5638556,4.9260497,2203.3237,0.9888836741447449,1.0
"Context:
She lit a candle, bowed her head, and followed the familiar rhythm of a religious chant. Later, she drafted a letter to the community board, explaining why the streetlight needed repair. The tone stayed respectful, even as the message carried frustration. Sending it felt like moving from private devotion to public voice.",40.23207,3.6946645,66,9.1875,1,2.997645,6574.8535,73.2425,0.0,40597,679,0.016725374,6.5206213,4.5506444,2193.3396,0.993206262588501,1.0
"Context:
The monitoring tool wrote [] again and again, as if it couldn’t find anything worth reporting. The sequence went on until the file size triggered an alert. Then the stream ceased with a single, final marker line. It ended so suddenly that she checked whether it had crashed.",80.8169,4.392186,67,10.924995,1,2.7522826,4598.1006,69.610756,0.0,36869,643,0.017440125,6.4661446,4.2624044,1670.6499,0.9934042096138,1.0
"Context:
He fixed the device with a screwdriver and tested it until the response felt crisp. Two men in a nearby car observed the workshop, eyes scanning the vehicles like they were counting them. He rubbed his wrist, climbed into the driver’s seat, and said he needed to concentrate, because his foot still hurt from the last hard stop. At the terminal, a dog barked at the crowd, and he gave his spare drink to a traveler who looked dehydrated. Later, he used a small tool to cut open a snack packet and checked the phone’s timetable before boarding.",46.907345,3.8481743,68,8.7125,0,2.3813698,4641.073,60.104595,0.0,72570,705,0.009714758,6.558198,5.015156,1948.909,0.004027544055134058,0.0
"Context:
A new lease proposal arrived with a fixed term and a clear schedule for rent adjustments. The accountant modeled cash flow across the full period and compared it to shorter alternatives. The lawyer focused on the termination window and the penalties for early exit. A systems lead asked how long the internet installation would be included as part of the deal. The final version made the duration explicit, down to the day.",57.449688,4.0509095,69,8.6875,1,2.3069592,3824.5881,58.857357,0.0,50375,639,0.012684863,6.4599047,4.518403,1657.8483,0.8820949196815491,1.0
"Context:
London — A report from ThamesWorks opened with the names of contractors and the location of the new site in Canary Wharf. In the meeting room at City Hall, the project lead warned that a partnership could break apart if supply costs rose again. Someone kept citing Apple Pay adoption rates and the FTSE reaction, repeating the same figures in every follow-up message. Back at the apartment on Baker Street, a dishwasher repair turned into a scramble for spare parts, and an exterminator inspected the cupboards while a cyclist friend tried on sports eyewear for tomorrow’s ride.",98.76873,4.592781,70,10.5625,0,3.0266821,3889.0474,62.797596,0.0,70782,734,0.010369868,6.598509,5.367974,1284.921,0.0030033462680876255,0.0
"Context:
The podcast host teased an interview with Lila Hart and the chat immediately sped up. Comments kept dropping place names, from a studio in Brooklyn to a gala in Copenhagen. Between ads, a sponsor jingle repeated the name of a skincare line until it felt impossible to forget. By the time the episode ended, the thread read like a map covered in famous signatures.",111.724754,4.716038,71,11.437498,1,2.9387288,5543.504,69.018295,0.0,46157,701,0.015187295,6.552508,4.7662997,1886.3612,0.9971033930778503,1.0
"Context:
She followed the livestream and noted every proper name that trended afterward. The spokesperson described actions the organization would take, and the audience reacted on cue. The publicized items were held up like trophies and rotated toward the cameras. It felt less like information and more like choreography.",158.01068,5.0626626,72,12.762495,1,3.2214694,4146.885,66.86641,0.0,35679,674,0.018890664,6.5132303,4.6548567,1287.265,0.9944533705711365,1.0
